20, 4.254370, 5.644400, 1.254400, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 4.299170, 5.644400, 1.299200, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 4.343970, 5.644400, 1.344000, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 4.388770, 5.644400, 1.388800, 2.240000, -0.000000, -0.000000, 0.000000, 
20, 4.433570, 5.644400, 1.433600, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 4.478370, 5.644400, 1.478400, 2.240000, -0.000000, -0.000000, 0.000000, 
20, 4.523170, 5.644400, 1.523200, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 4.567970, 5.644400, 1.568000, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 4.612770, 5.644400, 1.612800, 2.240000, 0.000000, -0.000000, 0.000000, 
20, 4.657570, 5.644400, 1.657600, 2.240000, 0.000000, -0.000000, 0.000000, 
20, 4.702370, 5.644400, 1.702400, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 4.747170, 5.644400, 1.747200, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 4.791970, 5.644400, 1.792000, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 4.836770, 5.644400, 1.836800, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 4.881570, 5.644400, 1.881600, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 4.926370, 5.644400, 1.926400, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 4.971170, 5.644400, 1.971200, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 5.015970, 5.644400, 2.016000, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 5.060770, 5.644400, 2.060800, 2.240000, -0.000000, -0.000000, 0.000000, 
20, 5.105570, 5.644400, 2.105600, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 5.150370, 5.644400, 2.150400, 2.240000, 0.000000, 0.000000, 0.000000, 
20, 5.195100, 5.644400, 2.195130, 2.236519, -0.174071, -8.703532, 0.000000, 
20, 5.239619, 5.644400, 2.239649, 2.225943, -0.528786, -17.735790, 0.000000, 
20, 5.283782, 5.644400, 2.283812, 2.208141, -0.890077, -18.064516, 0.000000, 
20, 5.327444, 5.644400, 2.327474, 2.183114, -1.251367, -18.064516, 0.000000, 
20, 5.370461, 5.644400, 2.370492, 2.150861, -1.612657, -18.064516, 0.000000, 
20, 5.412689, 5.644400, 2.412719, 2.111382, -1.973948, -18.064516, 0.000000, 
20, 5.453982, 5.644400, 2.454013, 2.064677, -2.335238, -18.064516, 0.000000, 
20, 5.494197, 5.644400, 2.494228, 2.010747, -2.696528, -18.064516, 0.000000, 
20, 5.533189, 5.644400, 2.533219, 1.949590, -3.057819, -18.064516, 0.000000, 
20, 5.570813, 5.644400, 2.570844, 1.881208, -3.419109, -18.064516, 0.000000, 
20, 5.606995, 5.644400, 2.607025, 1.809081, -3.606329, -9.360984, 0.000000, 
20, 5.641731, 5.644400, 2.641762, 1.736823, -3.612903, -0.328726, 0.000000, 
20, 5.675023, 5.644400, 2.675053, 1.664565, -3.612903, 0.000000, 0.000000, 
20, 5.706869, 5.644400, 2.706899, 1.592307, -3.612903, 0.000000, 0.000000, 
20, 5.737270, 5.644400, 2.737300, 1.520049, -3.612903, -0.000000, 0.000000, 
20, 5.766225, 5.644400, 2.766256, 1.447791, -3.612903, 0.000000, 0.000000, 
20, 5.793736, 5.644400, 2.793767, 1.375533, -3.612903, -0.000000, 0.000000, 
20, 5.819802, 5.644400, 2.819832, 1.303275, -3.612903, 0.000000, 0.000000, 
20, 5.844422, 5.644400, 2.844452, 1.231017, -3.612903, -0.000000, 0.000000, 
20, 5.867597, 5.644400, 2.867628, 1.158759, -3.612903, 0.000000, 0.000000, 
20, 5.889327, 5.644400, 2.889358, 1.086501, -3.612903, 0.000000, 0.000000, 
20, 5.909612, 5.644400, 2.909643, 1.014243, -3.612903, 0.000000, 0.000000, 
20, 5.928452, 5.644400, 2.928482, 0.941985, -3.612903, 0.000000, 0.000000, 
20, 5.945846, 5.644400, 2.945877, 0.869727, -3.612903, 0.000000, 0.000000, 
20, 5.961796, 5.644400, 2.961826, 0.797469, -3.612903, 0.000000, 0.000000, 
20, 5.976300, 5.644400, 2.976330, 0.725210, -3.612903, 0.000000, 0.000000, 
20, 5.989359, 5.644400, 2.989389, 0.652952, -3.612903, -0.000000, 0.000000, 
20, 6.000973, 5.644400, 3.001003, 0.580694, -3.612903, 0.000000, 0.000000, 
20, 6.011142, 5.644400, 3.011172, 0.508436, -3.612903, -0.000000, 0.000000, 
20, 6.019865, 5.644400, 3.019896, 0.436178, -3.612903, 0.000000, 0.000000, 
20, 6.027143, 5.644400, 3.027174, 0.363920, -3.612903, -0.000000, 0.000000, 
20, 6.033046, 5.644400, 3.033077, 0.295143, -3.438833, 8.703532, 0.000000, 
20, 6.037716, 5.644400, 3.037746, 0.233461, -3.084117, 17.735790, 0.000000, 
20, 6.041296, 5.644400, 3.041326, 0.179005, -2.722826, 18.064516, 0.000000, 
20, 6.043931, 5.644400, 3.043962, 0.131774, -2.361536, 18.064516, 0.000000, 
20, 6.045767, 5.644400, 3.045797, 0.091769, -2.000246, 18.064516, 0.000000, 
20, 6.046946, 5.644400, 3.046977, 0.058990, -1.638955, 18.064516, 0.000000, 
20, 6.047615, 5.644400, 3.047646, 0.033437, -1.277665, 18.064516, 0.000000, 
20, 6.047917, 5.644400, 3.047948, 0.015109, -0.916375, 18.064516, 0.000000, 
20, 6.047997, 5.644400, 3.048028, 0.004007, -0.555085, 18.064516, 0.000000, 
20, 6.048000, 5.644400, 3.048030, 0.000131, -0.193794, 18.064516, 0.000000, 
20, 6.048000, 5.644400, 3.048030, 0.000000, -0.006575, 9.360984, 0.000000, 
